measurement_uid,dns_experiment_failure,http_experiment_failure,accessible,blocking,resolver_asn,status_code
20241209212917.895329_UY_webconnectivity_81d99ef7ea2f6e97,None,connection_refused,False,dns,AS6057,200
20241209212916.819380_UY_webconnectivity_526c74830c395785,None,connection_refused,False,dns,AS6057,200
20241209212915.196735_UY_webconnectivity_194ea675b1406930,None,connection_refused,False,dns,AS6057,200
20241209212913.655741_UY_webconnectivity_d01a8b201da8e029,None,connection_refused,False,dns,AS6057,200
20241209212912.134579_UY_webconnectivity_7a961ab31b2dbff3,None,connection_refused,False,dns,AS6057,403
20241209212911.363195_UY_webconnectivity_87aca1e3386daf4c,None,connection_refused,False,dns,AS6057,200
20241209212910.119381_UY_webconnectivity_e0ebb2dc2f2a6011,None,connection_refused,False,dns,AS6057,403
20241209212909.387593_UY_webconnectivity_4ae08900b05f271e,None,connection_refused,False,dns,AS6057,200
20241209212908.615104_UY_webconnectivity_7a9ec5965f83365b,None,connection_refused,False,dns,AS6057,403
20241209212907.621290_UY_webconnectivity_ec4d8d67c7f6102a,None,connection_refused,False,dns,AS6057,200
20241209212905.949195_UY_webconnectivity_85adb7702362d517,None,connection_refused,False,dns,AS6057,200
20241209212904.984973_UY_webconnectivity_d8aad80a4278c050,None,connection_refused,False,dns,AS6057,200
20241209212901.764605_UY_webconnectivity_6521584615397c88,None,connection_refused,False,dns,AS6057,404
20241209212900.910372_UY_webconnectivity_a7c23cbd135a9337,None,connection_refused,False,dns,AS6057,404
20241209212859.848433_UY_webconnectivity_49eb5bc659139773,None,connection_refused,False,dns,AS6057,200
20241209212858.480164_UY_webconnectivity_87188b0e9f381940,None,connection_refused,False,dns,AS6057,200
20241209212856.969147_UY_webconnectivity_c2e8800bd464aa16,None,connection_refused,False,dns,AS6057,200
20241209212852.663754_UY_webconnectivity_443eda6cf55123a0,None,connection_refused,False,dns,AS6057,200
20241209212853.812073_UY_webconnectivity_8dfb10ae52cfb90d,None,connection_refused,False,dns,AS6057,200
20241209212851.896718_UY_webconnectivity_172b18c805914d48,None,connection_refused,False,dns,AS6057,200
20241209212849.310492_UY_webconnectivity_01bb58a3dfbbbb88,None,connection_refused,False,dns,AS6057,200
20241209212848.404362_UY_webconnectivity_5fdb112399be967a,None,connection_refused,False,dns,AS6057,200
20241209212847.230086_UY_webconnectivity_a8a4c565807eb0fb,None,connection_refused,False,dns,AS6057,200
20241209212846.080320_UY_webconnectivity_ee2bdb4cb0371f27,None,connection_refused,False,dns,AS6057,200
20241209212844.466486_UY_webconnectivity_30c23c42a49a5ae2,None,connection_refused,False,dns,AS6057,200
20241209212843.800883_UY_webconnectivity_46dc9231638f68c0,None,connection_refused,False,dns,AS6057,200
20241209212841.269640_UY_webconnectivity_7a7e13dfaa00c4fb,None,connection_refused,False,dns,AS6057,403
20241209212840.345620_UY_webconnectivity_59c7e3b3028d7723,None,connection_refused,False,dns,AS6057,521
20241209212838.476700_UY_webconnectivity_9bd34ef7b5ba6343,None,connection_refused,False,dns,AS6057,403
20241209212839.343707_UY_webconnectivity_9f0fd64c14350bea,None,connection_refused,False,dns,AS6057,200
20241209212837.811985_UY_webconnectivity_451da39c83d676af,None,connection_refused,False,dns,AS6057,200
20241209212833.631307_UY_webconnectivity_d30b09d517aa540f,None,connection_refused,False,dns,AS6057,403
20241209212835.190385_UY_webconnectivity_4bcf6c09a7d7dc2c,None,connection_refused,False,dns,AS6057,200
20241209212832.959698_UY_webconnectivity_e29f15e26d829ddb,None,connection_refused,False,dns,AS6057,200
20241209212831.166436_UY_webconnectivity_19fa04c5b4f2819d,None,connection_refused,False,dns,AS6057,200
20241209212830.393705_UY_webconnectivity_078580fe3e8d55ba,None,connection_refused,False,dns,AS6057,200
20241209212828.887520_UY_webconnectivity_b209745f9f2dedd6,None,connection_refused,False,dns,AS6057,403
20241209212828.230294_UY_webconnectivity_0acafaff71740b6b,None,connection_refused,False,dns,AS6057,406
20241209212826.676878_UY_webconnectivity_6173b58488a02dd9,None,connection_refused,False,dns,AS6057,200
20241209212827.528993_UY_webconnectivity_eab42ffe71f4f8ee,None,connection_refused,False,dns,AS6057,200
20241209212825.710358_UY_webconnectivity_0ba4880648a58f7c,None,connection_refused,False,dns,AS6057,200
20241209212819.252198_UY_webconnectivity_ded68a3b57364d5e,None,connection_refused,False,dns,AS6057,503
20241209212818.331959_UY_webconnectivity_5cc004698250a645,None,connection_refused,False,dns,AS6057,403
20241209212817.640366_UY_webconnectivity_9fc2a728c6b2217b,None,connection_refused,False,dns,AS6057,200
20241209212816.426426_UY_webconnectivity_b9137ac77a5e28ab,None,connection_refused,False,dns,AS6057,200
20241209212815.087247_UY_webconnectivity_89c29a980a0cf1e6,None,connection_refused,False,dns,AS6057,200
20241209212813.486404_UY_webconnectivity_019d7b26c8be1a42,None,connection_refused,False,dns,AS6057,200
20241209212812.642119_UY_webconnectivity_61dfcd4e171d9840,None,connection_refused,False,dns,AS6057,200
20241209212809.326067_UY_webconnectivity_f51b1290c9f9d21a,None,connection_refused,False,dns,AS6057,200
20241209212807.766613_UY_webconnectivity_34a7ec5421c1d611,None,connection_refused,False,dns,AS6057,200
20241209212806.801376_UY_webconnectivity_bdfc59c497e7803a,None,connection_refused,False,dns,AS6057,200
20241209212804.911991_UY_webconnectivity_bd1dcb32a413f9a4,None,connection_refused,False,dns,AS6057,200
20241209212803.604879_UY_webconnectivity_4bcfbbd63b6368cf,None,connection_refused,False,dns,AS6057,200
20241209212802.651576_UY_webconnectivity_a9f6ce3b570752cc,None,connection_refused,False,dns,AS6057,200
20241209212801.464255_UY_webconnectivity_b0f11b47fe60f443,None,connection_refused,False,dns,AS6057,200
20241209212759.130256_UY_webconnectivity_9c57813d4ba1d13f,None,connection_refused,False,dns,AS6057,200
20241209212751.606416_UY_webconnectivity_7b74812db6ad4544,None,connection_refused,False,dns,AS6057,200
20241209212752.428477_UY_webconnectivity_1820b23d2a1578c0,None,connection_refused,False,dns,AS6057,200
20241209212750.588920_UY_webconnectivity_ae5e274af37dc901,None,connection_refused,False,dns,AS6057,200
20241209212749.786058_UY_webconnectivity_43b98f11a4dda510,None,connection_refused,False,dns,AS6057,200
20241209212748.962324_UY_webconnectivity_0d07ebb9facd7455,None,connection_refused,False,dns,AS6057,403
20241209212747.931800_UY_webconnectivity_a6bf517e83df6dfc,None,connection_refused,False,dns,AS6057,200
20241209212746.687540_UY_webconnectivity_409bf3e4e1c827de,None,connection_refused,False,dns,AS6057,200
20241209212745.094125_UY_webconnectivity_33ec3cc8c4da11f5,None,connection_refused,False,dns,AS6057,403
20241209212744.403977_UY_webconnectivity_7824a453be260650,None,connection_refused,False,dns,AS6057,200
20241209212743.446418_UY_webconnectivity_564968b568b5e4e9,None,connection_refused,False,dns,AS6057,200
20241209212742.487241_UY_webconnectivity_70f03d391752aa30,None,connection_refused,False,dns,AS6057,503
20241209212741.565777_UY_webconnectivity_235a3b904a2e46e1,None,connection_refused,False,dns,AS6057,200
20241209212740.244976_UY_webconnectivity_6987f563d7d5f2ee,None,connection_refused,False,dns,AS6057,200
20241209212738.694431_UY_webconnectivity_36d06208dde42bff,None,connection_refused,False,dns,AS6057,200
20241209212737.039285_UY_webconnectivity_fa2c11927b7b23d1,None,connection_refused,False,dns,AS6057,200
20241209212735.755136_UY_webconnectivity_48a322b56b3d6cad,None,connection_refused,False,dns,AS6057,200
20241209212734.622031_UY_webconnectivity_91a61966424cb018,None,connection_refused,False,dns,AS6057,200
20241209212733.850655_UY_webconnectivity_d1e9e2fdf6fe3956,None,connection_refused,False,dns,AS6057,503
20241209212732.910314_UY_webconnectivity_0d298fb62efce919,None,connection_refused,False,dns,AS6057,200
20241209212731.384757_UY_webconnectivity_1135c8bbd97e4ec3,None,connection_refused,False,dns,AS6057,526
20241209212730.512695_UY_webconnectivity_b8ac3d2eb4b4a9ed,None,connection_refused,False,dns,AS6057,200
20241209212729.051342_UY_webconnectivity_021e133b88a92677,None,connection_refused,False,dns,AS6057,403
20241209212728.124635_UY_webconnectivity_a2f595e1eb76cb77,None,connection_refused,False,dns,AS6057,200
20241209212727.046627_UY_webconnectivity_febf5b0d7b596178,None,connection_refused,False,dns,AS6057,200
20241209212725.634535_UY_webconnectivity_bf2e647a7304a75f,None,connection_refused,False,dns,AS6057,200
20241209212723.729437_UY_webconnectivity_d1440dc2b76485b7,None,connection_refused,False,dns,AS6057,200
20241209212716.923821_UY_webconnectivity_b95a7bdd7a2e121b,None,connection_refused,False,dns,AS6057,200
20241209212714.856372_UY_webconnectivity_6145d4daadc45da3,None,connection_refused,False,dns,AS6057,200
20241209212714.017913_UY_webconnectivity_aa3c20332c4fab7d,None,connection_refused,False,dns,AS6057,200
20241209212712.291753_UY_webconnectivity_e596e4c876eeaf94,None,connection_refused,False,dns,AS6057,200
20241209212704.656606_UY_webconnectivity_727240691ea76db5,None,connection_refused,False,dns,AS6057,200
20241209212711.197139_UY_webconnectivity_24d5f0c22cafb389,None,connection_refused,False,dns,AS6057,200
20241209212703.862933_UY_webconnectivity_45755aacc32904fe,None,connection_refused,False,dns,AS6057,200
20241209212702.683511_UY_webconnectivity_10f7944853f200c5,None,connection_refused,False,dns,AS6057,200
20241209212701.930297_UY_webconnectivity_3c7bf9c0521057ed,None,connection_refused,False,dns,AS6057,200
20241209212700.964129_UY_webconnectivity_344181041efb5aa7,None,connection_refused,False,dns,AS6057,200
20241209212658.361842_UY_webconnectivity_a7bc70e93015f1f1,None,connection_refused,False,dns,AS6057,200
20241209212656.571522_UY_webconnectivity_d7698002a40d82e8,None,connection_refused,False,dns,AS6057,504
20241209212655.395676_UY_webconnectivity_24d02d9c7a885b93,None,connection_refused,False,dns,AS6057,403
20241209212654.346219_UY_webconnectivity_f315741386f4e611,None,connection_refused,False,dns,AS6057,200
20241209212653.308546_UY_webconnectivity_ffbfc0e7964c57a5,None,connection_refused,False,dns,AS6057,200
20241209212651.705593_UY_webconnectivity_556ee83eaeee0e76,None,connection_refused,False,dns,AS6057,403
20241209212652.482971_UY_webconnectivity_3ff25f45c4d849a9,None,connection_refused,False,dns,AS6057,403
20241209212651.004958_UY_webconnectivity_1d08a5e0e53b7041,None,connection_refused,False,dns,AS6057,200
20241209212649.964428_UY_webconnectivity_d3f9f1e98f3e8655,None,connection_refused,False,dns,AS6057,403
20241209212649.246043_UY_webconnectivity_d8214e5d7e2cee61,None,connection_refused,False,dns,AS6057,200
20241209212648.499781_UY_webconnectivity_e968f83c1a6b115e,None,connection_refused,False,dns,AS6057,403
20241209212647.620786_UY_webconnectivity_e021cf4fe6b82403,None,connection_refused,False,dns,AS6057,200
20241209212646.559841_UY_webconnectivity_2693a91b975a7beb,None,connection_refused,False,dns,AS6057,200
20241209212644.719906_UY_webconnectivity_b0fe50b9a49b2c7b,None,connection_refused,False,dns,AS6057,200
20241209212642.705790_UY_webconnectivity_467cad03e00f56f3,None,connection_refused,False,dns,AS6057,200
20241209212640.325777_UY_webconnectivity_08ee3ce95a91613e,None,connection_refused,False,dns,AS6057,200
20241209212639.278437_UY_webconnectivity_5489fb970e5e4ccd,None,connection_refused,False,dns,AS6057,200
20241209212637.758816_UY_webconnectivity_9ef23c6407c59c99,None,connection_refused,False,dns,AS6057,200
20241209212636.317132_UY_webconnectivity_f38aba629fcc101f,None,connection_refused,False,dns,AS6057,200
20241209212635.400156_UY_webconnectivity_b18480d7c2d29da1,None,connection_refused,False,dns,AS6057,200
20241209212634.673779_UY_webconnectivity_6bbb80c89784a41b,None,connection_refused,False,dns,AS6057,200
20241209212633.019303_UY_webconnectivity_0bc7cf2c6fd3aecb,None,connection_refused,False,dns,AS6057,200
20241209212632.053999_UY_webconnectivity_66f42ac0c491977f,None,connection_refused,False,dns,AS6057,200
20241209212631.113971_UY_webconnectivity_7873b4ac2871c3b3,None,connection_refused,False,dns,AS6057,403
20241209212630.375346_UY_webconnectivity_7bb454b39e65f9e2,None,connection_refused,False,dns,AS6057,200
20241209212629.216542_UY_webconnectivity_32590df40e8d0521,None,connection_refused,False,dns,AS6057,200
20241209212627.448651_UY_webconnectivity_e8386d63c0ce263b,None,connection_refused,False,dns,AS6057,503
20241209212626.584060_UY_webconnectivity_7779dbde342ad7b8,None,connection_refused,False,dns,AS6057,200
20241209212625.041633_UY_webconnectivity_03dd3b1bb2abd7e6,None,connection_refused,False,dns,AS6057,200
20241209212624.112629_UY_webconnectivity_4756d8a3245e733b,None,connection_refused,False,dns,AS6057,200
20241209212623.217498_UY_webconnectivity_1a860e3792c79370,None,connection_refused,False,dns,AS6057,200
20241209212620.662835_UY_webconnectivity_5b3cb51dc43aaf4b,None,connection_refused,False,dns,AS6057,200
20241209212621.726345_UY_webconnectivity_9fc680ceb61a1e5d,None,connection_refused,False,dns,AS6057,200
20241209212619.969236_UY_webconnectivity_5aded5d83f895179,None,connection_refused,False,dns,AS6057,200
20241209212619.017180_UY_webconnectivity_f77e166c262c78e7,None,connection_refused,False,dns,AS6057,200
20241209212618.299030_UY_webconnectivity_d2c92e7ee740f17a,None,connection_refused,False,dns,AS6057,403
20241209212617.410889_UY_webconnectivity_055f51dc7c38be29,None,connection_refused,False,dns,AS6057,200
20241209212615.832886_UY_webconnectivity_6be76385b9e9263d,None,connection_refused,False,dns,AS6057,200
20241209212614.104274_UY_webconnectivity_ef27cdbeca79f2c8,None,connection_refused,False,dns,AS6057,200
20241209212613.178179_UY_webconnectivity_7cec172766bb7b9b,None,connection_refused,False,dns,AS6057,200
20241209212611.887279_UY_webconnectivity_776a471020a80940,None,connection_refused,False,dns,AS6057,200
20241209212610.499237_UY_webconnectivity_33a78a2c4bd796af,None,connection_refused,False,dns,AS6057,200
20241209212609.441347_UY_webconnectivity_ef88b34e5a327147,None,connection_refused,False,dns,AS6057,200
20241209212607.146254_UY_webconnectivity_585f2b5846e9307c,None,connection_refused,False,dns,AS6057,200
20241209212601.967800_UY_webconnectivity_d513218e7b7d5a85,None,connection_refused,False,dns,AS6057,200
20241209212600.347545_UY_webconnectivity_bac422b0db7a3249,None,connection_refused,False,dns,AS6057,200
20241209212559.407486_UY_webconnectivity_a1e68649224460a5,None,connection_refused,False,dns,AS6057,200
20241209212557.254051_UY_webconnectivity_c332e7a359378bc5,None,connection_refused,False,dns,AS6057,503
20241209212556.505706_UY_webconnectivity_87f4c8bbf7c85b83,None,connection_refused,False,dns,AS6057,200
20241209212554.889879_UY_webconnectivity_2dfca39110209d42,None,connection_refused,False,dns,AS6057,200
20241209212553.606037_UY_webconnectivity_d2bea24f9cde2f07,None,connection_refused,False,dns,AS6057,200
20241209212552.328070_UY_webconnectivity_815f707de2e4808e,None,connection_refused,False,dns,AS6057,200
20241209212550.733598_UY_webconnectivity_b8408b3ed1434309,None,connection_refused,False,dns,AS6057,200
20241209212549.762837_UY_webconnectivity_916f01d198572130,None,connection_refused,False,dns,AS6057,200
20241209212548.465330_UY_webconnectivity_5795fd04f6bffa66,None,connection_refused,False,dns,AS6057,403
20241209212547.569774_UY_webconnectivity_7450b1b866589f43,None,connection_refused,False,dns,AS6057,200
20241209212546.241639_UY_webconnectivity_7375d6f1ec010f52,None,connection_refused,False,dns,AS6057,200
20241209212545.242856_UY_webconnectivity_7553b52355221943,None,connection_refused,False,dns,AS6057,200
20241209212544.014479_UY_webconnectivity_7a853698bc0eb82d,None,connection_refused,False,dns,AS6057,200
20241209212541.547180_UY_webconnectivity_270010c94c7e2b22,None,connection_refused,False,dns,AS6057,403
20241209212542.392204_UY_webconnectivity_7408ef64422e82ac,None,connection_refused,False,dns,AS6057,200
20241209212540.783056_UY_webconnectivity_b93376cd718bb446,None,connection_refused,False,dns,AS6057,200
20241209212539.882534_UY_webconnectivity_490c686501afa4b1,None,connection_refused,False,dns,AS6057,200
20241209212536.640639_UY_webconnectivity_432c266893fa4766,None,connection_refused,False,dns,AS6057,200
20241209212535.263055_UY_webconnectivity_71dcb4921bc8bbe2,None,connection_refused,False,dns,AS6057,200
20241209212534.021695_UY_webconnectivity_55ec52ecbcf158c5,None,connection_refused,False,dns,AS6057,200
20241209212533.120647_UY_webconnectivity_8a80c8ed21ba95d6,None,connection_refused,False,dns,AS6057,403
20241209212532.253074_UY_webconnectivity_34f7ab2953e9f4ce,None,connection_refused,False,dns,AS6057,403
20241209212531.514768_UY_webconnectivity_92df68225b08a4d6,None,connection_refused,False,dns,AS6057,200
20241209212530.223001_UY_webconnectivity_c9be6c3e2af955af,None,connection_refused,False,dns,AS6057,200
20241209212528.921550_UY_webconnectivity_a0fa3a1b6fb0df2c,None,connection_refused,False,dns,AS6057,200
20241209212528.152395_UY_webconnectivity_144cdb77ac08e6dd,None,connection_refused,False,dns,AS6057,200
20241209212526.802181_UY_webconnectivity_643650411b871e8d,None,connection_refused,False,dns,AS6057,403
20241209212526.062925_UY_webconnectivity_fc90344493d60470,None,connection_refused,False,dns,AS6057,403
20241209212525.343224_UY_webconnectivity_73278f1bd304c501,None,connection_refused,False,dns,AS6057,200
20241209212524.481732_UY_webconnectivity_908f7d2b7f417c3c,None,connection_refused,False,dns,AS6057,200
20241209212522.642284_UY_webconnectivity_13ed75dc18ecdc76,None,connection_refused,False,dns,AS6057,200
20241209212523.601435_UY_webconnectivity_829218536c61cd60,None,connection_refused,False,dns,AS6057,403
20241209212521.863216_UY_webconnectivity_fdec64fbf4642afd,None,connection_refused,False,dns,AS6057,200
20241209212520.923012_UY_webconnectivity_d724db7a8d938b0c,None,connection_refused,False,dns,AS6057,200
20241209212520.032810_UY_webconnectivity_08130e1d61100eb2,None,connection_refused,False,dns,AS6057,200
20241209212518.660801_UY_webconnectivity_55e33a124ac24e4c,None,connection_refused,False,dns,AS6057,200
20241209212515.540614_UY_webconnectivity_1159a2f36f7b0a85,None,connection_refused,False,dns,AS6057,503
20241209212517.102827_UY_webconnectivity_dbdebe80d833e253,None,connection_refused,False,dns,AS6057,200
20241209212514.830615_UY_webconnectivity_86b351181a1af758,None,connection_refused,False,dns,AS6057,200
20241209212513.982276_UY_webconnectivity_521e3171ba2a5b94,None,connection_refused,False,dns,AS6057,200
20241209212508.551461_UY_webconnectivity_64524ca1f556a2ed,None,connection_refused,False,dns,AS6057,200
20241209212507.502903_UY_webconnectivity_e36d52c1a45891ee,None,connection_refused,False,dns,AS6057,200
20241209212503.361010_UY_webconnectivity_af348e41c8397d14,None,connection_refused,False,dns,AS6057,200
20241209212501.342664_UY_webconnectivity_b3a1d759f2f31a32,None,connection_refused,False,dns,AS6057,403
20241209212500.616685_UY_webconnectivity_8ed979884ddf3434,None,connection_refused,False,dns,AS6057,200
20241209212458.079523_UY_webconnectivity_14af25d1c5b687cf,None,connection_refused,False,dns,AS6057,200
20241209212457.172732_UY_webconnectivity_2685e0e26a4c60d2,None,connection_refused,False,dns,AS6057,403
20241209212456.154202_UY_webconnectivity_6192469bb04a202d,None,connection_refused,False,dns,AS6057,200
20241209212453.677597_UY_webconnectivity_c9eb70360a452feb,None,connection_refused,False,dns,AS6057,200
20241209212452.592581_UY_webconnectivity_a4d97d28e0319a52,None,connection_refused,False,dns,AS6057,403
20241209212451.252258_UY_webconnectivity_4fbb7e5899deef8f,None,connection_refused,False,dns,AS6057,200
20241209212450.190984_UY_webconnectivity_917fba57b3860848,None,connection_refused,False,dns,AS6057,200
20241209212449.374002_UY_webconnectivity_535bfa886eb45fe5,None,connection_refused,False,dns,AS6057,200
20241209212448.523367_UY_webconnectivity_78b3b5d3f4af3b65,None,connection_refused,False,dns,AS6057,200
20241209212447.430222_UY_webconnectivity_ad00fa202cef01a9,None,connection_refused,False,dns,AS6057,200
20241209212446.254361_UY_webconnectivity_6e79af43a92162aa,None,connection_refused,False,dns,AS6057,403
20241209212445.548564_UY_webconnectivity_dcc61293ddabfe88,None,connection_refused,False,dns,AS6057,200
20241209212444.556821_UY_webconnectivity_f9337ea3d3b8bd95,None,connection_refused,False,dns,AS6057,200
20241209212442.918893_UY_webconnectivity_aea075eff55f58c5,None,connection_refused,False,dns,AS6057,403
20241209212442.159137_UY_webconnectivity_4ec9138e4f27714a,None,connection_refused,False,dns,AS6057,200
20241209212440.915887_UY_webconnectivity_ed7ad220438a0371,None,connection_refused,False,dns,AS6057,200
20241209212437.870303_UY_webconnectivity_7f616761b5277fe9,None,connection_refused,False,dns,AS6057,-1
20241209212437.292870_UY_webconnectivity_03bb3919ea2da74b,None,connection_refused,False,dns,AS6057,-1
20241209212436.625541_UY_webconnectivity_fa9f3fee42c2e529,None,connection_refused,False,dns,AS6057,-1
20241209212435.942426_UY_webconnectivity_9bdfc8cfad284ff2,None,connection_refused,False,dns,AS6057,-1
20241209212435.331528_UY_webconnectivity_90c2579450e4a5ff,None,connection_refused,False,dns,AS6057,-1
20241209212434.673232_UY_webconnectivity_6dd21fb4bf720a2d,None,connection_refused,False,dns,AS6057,-1
20241209212434.012362_UY_webconnectivity_8843bd1374fa579f,None,connection_refused,False,dns,AS6057,-1
20241209212433.353442_UY_webconnectivity_fdd9a60c86e0dc59,None,connection_refused,False,dns,AS6057,-1
20241209212432.442524_UY_webconnectivity_c1b34f0eb730637c,None,connection_refused,False,dns,AS6057,-1
20241209212431.729780_UY_webconnectivity_a7b2d2e646a3717b,None,connection_refused,False,dns,AS6057,-1
20241209212430.995561_UY_webconnectivity_6a1a0cbcbad66163,None,connection_refused,False,dns,AS6057,-1
20241209212428.122204_UY_webconnectivity_ceb4a1061911ccd8,None,connection_refused,False,dns,AS6057,-1
20241209212426.862433_UY_webconnectivity_815db1550ee94388,None,connection_refused,False,dns,AS6057,-1
20241209212425.916428_UY_webconnectivity_a71ea10e8f14e473,None,connection_refused,False,dns,AS6057,-1
20241209212420.143451_UY_webconnectivity_3ceec6c1ddda3c5e,None,connection_refused,False,dns,AS6057,-1
20241209212417.924417_UY_webconnectivity_1fbf8adfc53af784,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209212413.979659_UY_webconnectivity_baef4214ac54cabe,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209212410.159921_UY_webconnectivity_6547fba845c60223,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209212408.862201_UY_webconnectivity_38e2e5c9c2101f58,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209212407.941870_UY_webconnectivity_1d495c99935b0a64,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209212406.995804_UY_webconnectivity_648841332bf35531,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209212406.000968_UY_webconnectivity_71c73f866af7556b,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209212403.040863_UY_webconnectivity_2e111ca8491e2f0e,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209212400.982826_UY_webconnectivity_99c60038226ef2f8,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209212358.009938_UY_webconnectivity_4f32be65059d7d66,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209212350.488713_UY_webconnectivity_040333f645c50105,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209212333.269197_UY_webconnectivity_a763f51c3b9f8e2c,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209212330.476753_UY_webconnectivity_2ef57be1f83967a1,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209212328.159017_UY_webconnectivity_b1f4b5e85cd91bbe,None,connection_refused,False,dns,AS6057,-1
20241209212327.328224_UY_webconnectivity_c702847c1ded80a1,None,connection_refused,False,dns,AS6057,-1
20241209212304.287171_UY_webconnectivity_6b5fdbbd941af92a,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209212303.635278_UY_webconnectivity_d9dee2bc09b9e643,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209212238.557502_UY_webconnectivity_b14cd892dbc25447,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209212047.948302_UY_webconnectivity_e916375d864dfd44,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209212041.357639_UY_webconnectivity_b18795c0cc43f893,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209211511.626949_UY_webconnectivity_0e5cb2574f018dd3,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209211510.346657_UY_webconnectivity_da3ef4508c449be3,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209211411.146425_UY_webconnectivity_9f02126c080c6cfe,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209211354.584463_UY_webconnectivity_d55e57f374b75813,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209211338.478216_UY_webconnectivity_7667c01efb35fe55,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209211030.198554_UY_webconnectivity_e97f99e4918fc4d7,None,connection_refused,False,dns,AS6057,403
20241209211029.504964_UY_webconnectivity_6645993402e0fcf4,None,connection_refused,False,dns,AS6057,200
20241209211028.247414_UY_webconnectivity_def2474a9500b3b5,None,connection_refused,False,dns,AS6057,200
20241209210951.724129_UY_webconnectivity_0e951c904ca217e7,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209210937.449476_UY_webconnectivity_4886a2c64cb39cec,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209210913.322382_UY_webconnectivity_afa482029c419a62,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209210820.877088_UY_webconnectivity_af3c2d2a8cd95087,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209210759.767675_UY_webconnectivity_6fb9c4a2cd99f0c8,None,connection_refused,False,dns,AS6057,200
20241209210658.383281_UY_webconnectivity_8a4d5ea750c8cf3d,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209210632.013976_UY_webconnectivity_5c6a4a280c40511a,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209210614.132144_UY_webconnectivity_c9f58063aa8040bc,None,connection_refused,False,dns,AS6057,200
20241209210552.234971_UY_webconnectivity_dff8d621b17da972,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209210022.313581_UY_webconnectivity_a473dc9f0bba9858,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209205716.712965_UY_webconnectivity_a2c950871f9a3b54,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209204714.536956_UY_webconnectivity_4a1807260de6d3fe,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209203628.334405_UY_webconnectivity_a9d9416203b616dc,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209203627.038475_UY_webconnectivity_efda49028c019431,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209203625.854017_UY_webconnectivity_731347802e8fd34d,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209203519.855162_UY_webconnectivity_8bb74bfcfa03c303,android_dns_cache_no_data,None,False,dns,AS6057,200
20241209203518.900224_UY_webconnectivity_9ade5ccace46ef28,None,connection_refused,False,dns,AS6057,200
20241209203344.501880_UY_webconnectivity_3b949279ef48c510,android_dns_cache_no_data,None,False,dns,AS6057,-1
20241209203338.393647_UY_webconnectivity_c584a9034e253cc9,None,connection_refused,False,dns,AS6057,200
20241209203337.467830_UY_webconnectivity_7cdbc2ce28a82c18,None,connection_refused,False,dns,AS6057,200
20241209203335.675729_UY_webconnectivity_586dca70997941b2,None,connection_refused,False,dns,AS6057,403
20241209203336.376649_UY_webconnectivity_b8de3ab89ebf45a0,None,connection_refused,False,dns,AS6057,200
20241209203329.436103_UY_webconnectivity_cbf250a171ae8207,None,connection_refused,False,dns,AS6057,200
20241209203309.619973_UY_webconnectivity_16f027e2e65d9337,android_dns_cache_no_data,None,False,dns,AS6057,200
20241209203251.130624_UY_webconnectivity_60db2e5996c6dc6d,None,connection_refused,False,dns,AS6057,-1
20241209203241.446854_UY_webconnectivity_1c7140e78878ac31,android_dns_cache_no_data,None,False,dns,AS6057,-1
